Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,setup,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,teardown,5,2,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,setupAndStartCSMS,13,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,buildAndConnectChargingStation,11,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,reconnectChargingStation,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,testMultiProtocolChargingStationReconnectingWithDifferentProtocolVersions,13,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolIntegrationTest,testMultiProtocolCsmsRunningParallelSessionsWithDifferentProtocolVersions,10,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,OCPP201MultiProtocolFakeChargingStation,44,3,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,handleGetBaseReportRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,handleGetReportRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,handleGetVariablesRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,handleResetRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,handleSetNetworkProfileRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,handleSetVariablesRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,connect,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,getProtocolVersion,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,sendBootNotification,17,3,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeChargingStation,sendRequestAndWaitForResponse,36,6,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeCSMS,OCPP201MultiProtocolFakeCSMS,10,3,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeCSMS,startServer,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeCSMS,getPort,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolFakeCSMS,stopServer,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,createServerProvisioningEventHandler,17,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,handleBootNotificationRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,handleHeartbeatRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,OCPP201MultiProtocolDummyHandlers,handleNotifyReportRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCSMS,startServer,0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCSMS,getPort,0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCSMS,stopServer,0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargingStation,connect,0,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargingStation,disconnect,0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargingStation,getProtocolVersion,0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargingStation,sendBootNotification,0,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,SOAPTestClient,10,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,addFeatureProfile,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,connect,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,send,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,asyncCompleteRequest,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,disconnect,7,2,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,isClosed,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,getSessionId,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,getPort,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestClient,openWS,25,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,TestSessionFactory,TestSessionFactory,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,TestSessionFactory,createSession,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,FakeCentralSystem,13,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,initializeServer,14,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,isClosed,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,connected,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,clientLost,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,started,12,3,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,stopped,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledDiagnosticsStatusNotificationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledFirmwareStatusNotificationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledAuthorizeRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledBootNotification,9,2,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendChangeAvailabilityRequest,6,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedGetDiagnosticsConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedReserveNowConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedCancelReservationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedSendLocalListConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedGetLocalListVersionConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedUpdateFirmwareConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedSetChargingProfileConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedChangeAvailabilityConfirmation,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendChangeConfigurationRequest,6,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedChangeConfigurationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendClearCacheRequest,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedClearCacheConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendDataTransferRequest,7,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedDataTransferConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledDataTransferRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendGetConfigurationRequest,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedGetConfigurationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledHeartbeat,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledMeterValuesRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendRemoteStartTransactionRequest,6,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendRemoteStartTransactionWithProfileRequest,9,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedRemoteStartTransactionConfirmation,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendRemoteStopTransactionRequest,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedRemoteStopTransactionConfirmation,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendResetRequest,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendGetDiagnosticsRequest,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendUpdateFirmwareRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendReserveNowRequest,4,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendCancelReservationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendGetLocalListVersionRequest,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendSendLocalListRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendSetChargingProfileRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedResetConfirmation,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledStartTransactionRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledStatusNotificationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledStopTransactionRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendUnlockConnectorRequest,5,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedUnlockConnectorConfirmation,6,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendCertificateSignedRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedCertificateSignedConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendDeleteCertificateRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedDeleteCertificateConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendExtendedTriggerMessageRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedExtendedTriggerMessageConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendGetInstalledCertificateIdsRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedGetInstalledCertificateIdsConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendGetLogRequest,4,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedGetLogConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendInstallCertificateRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedInstallCertificateConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledLogStatusNotificationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledSecurityEventNotificationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledSignCertificateRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasHandledSignedFirmwareStatusNotificationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendSignedUpdateFirmwareRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,hasReceivedSignedUpdateFirmwareConfirmation,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,rigNextRequestToFail,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,clearRiggedToFailFlag,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,sendTriggerMessage,10,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeCentralSystem,send,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,JSONTestClient,9,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,addFeatureProfile,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,connect,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,send,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,asyncCompleteRequest,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,disconnect,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,isClosed,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestClient,getSessionId,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,FakeChargePoint,149,3,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleChangeAvailabilityRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetConfigurationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleChangeConfigurationRequest,6,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleClearCacheRequest,6,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleDataTransferRequest,6,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleRemoteStartTransactionRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleRemoteStopTransactionRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleResetRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleUnlockConnectorRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleSetChargingProfileRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleClearChargingProfileRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetCompositeScheduleRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleTriggerMessageRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetDiagnosticsRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleUpdateFirmwareRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleSendLocalListRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetLocalListVersionRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleReserveNowRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleCancelReservationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleCertificateSignedRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleDeleteCertificateRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleExtendedTriggerMessageRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetInstalledCertificateIdsRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleGetLogRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleInstallCertificateRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,handleSignedUpdateFirmwareRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,connect,14,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,connectionOpened,2,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,connectionClosed,2,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendBootNotification,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendAuthorizeRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendIncompleteAuthorizeRequest,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendHeartbeatRequest,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendMeterValuesRequest,9,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStartTransactionRequest,9,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStopTransactionRequest,4,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendDataTransferRequest,11,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendStatusNotificationRequest,9,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendDiagnosticsStatusNotificationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendFirmwareStatusNotificationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendLogStatusNotificationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendSecurityEventNotificationRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendSignCertificateRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,sendSignedFirmwareStatusNotificationRequest,4,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,clearMemory,5,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,send,12,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedBootConfirmation,4,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedAuthorizeConfirmation,4,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedDiagnosticsStatusNotificationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedFirmwareStatusNotificationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedDataTransferConfirmation,4,2,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedHeartbeatConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedMeterValuesConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedStartTransactionConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedStatusNotificationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedStopTransactionConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedLogStatusNotificationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedSecurityEventNotificationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedSignCertificateConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedSignedFirmwareStatusNotificationConfirmation,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,disconnect,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledGetDiagnosticsRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledUpdateFirmwareRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledChangeAvailabilityRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledGetConfigurationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledReserveNowRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledCancelReservationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledSendLocalListRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledGetLocalListVersionRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledSetChargingProfileRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledChangeConfigurationRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledClearCacheRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledDataTransferRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledRemoteStartTransactionRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledRemoteStopTransactionRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledResetRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledUnlockConnectorRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledCertificateSignedRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledDeleteCertificateRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledExtendedTriggerMessageRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledGetInstalledCertificateIdsRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledGetLogRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledInstallCertificateRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasHandledSignedUpdateFirmwareRequest,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedError,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,FakeChargePoint,hasReceivedNotConnectedError,4,2,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,JSONTestServer,8,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,addFeatureProfile,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,isSessionOpen,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,closeSession,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,open,4,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,close,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,isClosed,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,send,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,JSONTestServer,asyncCompleteRequest,3,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,SOAPTestServer,7,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,addFeatureProfile,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,isSessionOpen,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,closeSession,3,1,1
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,open,3,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,close,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,isClosed,3,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,send,3,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,SOAPTestServer,asyncCompleteRequest,3,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerCoreEventHandler,63,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleAuthorizeRequest,10,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleBootNotificationRequest,13,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleDataTransferRequest,6,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleHeartbeatRequest,6,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleMeterValuesRequest,4,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleStartTransactionRequest,9,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleStatusNotificationRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleStopTransactionRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerFirmwareManagementEventHandler,15,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleDiagnosticsStatusNotificationRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleFirmwareStatusNotificationRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,createServerSecurityExtEventHandler,25,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleLogStatusNotificationRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleSecurityEventNotificationRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleSignCertificateRequest,5,1,2
Java-OCA-OCPP,eu.chargetime.ocpp.test,DummyHandlers,handleSignedFirmwareStatusNotificationRequest,5,1,2
