Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetCompositeScheduleResponse,4,0,20,16,174,26,0,0,0.0,1,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ClearVariableMonitoringResponse,2,0,12,10,98,16,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,SetVariableMonitoringResponse,2,0,12,10,98,16,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,RequestStartTransactionRequest,6,0,27,22,235,34,0,0,0.07407407407407407,1,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,SetChargingProfileRequest,3,0,16,13,132,21,0,0,0.125,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetMonitoringReportResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,InstallCertificateRequest,3,0,16,13,132,21,0,0,0.125,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,CertificateSignedRequest,3,0,16,14,128,20,0,0,0.125,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,PublishFirmwareRequest,6,0,25,21,217,31,0,0,0.08,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,SendLocalListResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyChargingLimitRequest,4,0,20,17,166,25,0,0,0.1,1,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyChargingLimitResponse,1,0,9,8,67,12,0,0,0.2222222222222222,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ClearDisplayMessageResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,HeartbeatRequest,1,0,10,9,70,13,0,0,0.3,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyEventResponse,1,0,9,8,67,12,0,0,0.2222222222222222,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetVariablesRequest,2,0,13,11,101,17,0,0,0.15384615384615385,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetLogRequest,6,0,25,21,217,31,0,0,0.08,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,DataTransferRequest,4,0,20,17,166,25,0,0,0.1,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetCompositeScheduleRequest,4,0,19,16,159,24,0,0,0.10526315789473684,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyReportResponse,1,0,9,8,67,12,0,0,0.2222222222222222,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ResetResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,FirmwareStatusNotificationResponse,1,0,9,8,67,12,0,0,0.2222222222222222,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,PublishFirmwareResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyMonitoringReportResponse,1,0,9,8,67,12,0,0,0.2222222222222222,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,AuthorizeResponse,3,0,15,13,125,19,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,UnpublishFirmwareRequest,2,0,13,11,101,17,0,0,0.15384615384615385,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,TransactionEventResponse,5,0,23,20,197,28,0,0,0.08695652173913043,1,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetLocalListVersionRequest,1,0,10,9,70,13,0,0,0.3,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,RequestStartTransactionResponse,4,0,20,16,174,26,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyMonitoringReportRequest,6,0,26,21,228,33,0,0,0.07692307692307693,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ResetRequest,3,0,16,14,128,20,0,0,0.125,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyEventRequest,5,0,22,18,190,28,0,0,0.09090909090909091,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ReservationStatusUpdateRequest,3,0,16,13,132,21,0,0,0.125,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyReportRequest,6,0,26,21,228,33,0,0,0.07692307692307693,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,CancelReservationResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ClearDisplayMessageRequest,2,0,13,11,101,17,0,0,0.15384615384615385,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetReportResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,TriggerMessageResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyEVChargingScheduleRequest,4,0,19,15,163,25,0,0,0.10526315789473684,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,PublishFirmwareStatusNotificationRequest,4,0,20,17,166,25,0,0,0.1,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,RequestStopTransactionResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,UpdateFirmwareResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ClearedChargingLimitResponse,1,0,9,8,67,12,0,0,0.2222222222222222,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetDisplayMessagesResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,CustomerInformationResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ChangeAvailabilityResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,SetMonitoringLevelRequest,2,0,13,11,101,17,0,0,0.15384615384615385,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ReservationStatusUpdateResponse,1,0,9,8,67,12,0,0,0.2222222222222222,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,SetMonitoringLevelResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,Get15118EVCertificateResponse,4,0,19,15,167,25,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,CustomerInformationRequest,7,0,31,24,277,40,0,0,0.06451612903225806,1,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,HeartbeatResponse,2,0,12,10,98,16,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ClearCacheResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetLogResponse,4,0,20,16,174,26,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,AuthorizeRequest,4,0,21,17,177,27,0,0,0.09523809523809523,1,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,UnlockConnectorRequest,3,0,16,13,132,21,0,0,0.125,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetVariablesResponse,2,0,12,10,98,16,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,UnlockConnectorResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,DeleteCertificateRequest,2,0,13,11,101,17,0,0,0.15384615384615385,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,ClearChargingProfileResponse,3,0,16,13,136,21,0,0,0.0,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,GetLocalListVersionResponse,2,0,12,10,98,16,0,0,0.0,1,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.messages,NotifyEVChargingNeedsRequest,4,0,19,16,159,24,0,0,0.10526315789473684,1,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,EVSE,3,0,15,13,125,19,0,0,0.0,5,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,StatusInfo,3,0,16,13,136,21,0,0,0.0,43,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingStation,6,0,27,21,243,35,0,0,0.0,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,VariableMonitoring,6,0,24,18,222,32,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,VPN,7,0,28,21,260,37,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingLimit,3,0,15,13,125,19,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,DCChargingParameters,9,0,36,30,324,44,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,AuthorizationData,3,0,16,13,136,21,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SampledValue,8,0,32,28,282,38,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,MeterValue,3,0,15,12,129,20,0,0,0.0,3,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,VariableAttribute,6,0,25,23,213,29,0,0,0.08,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,GetVariableData,4,0,18,15,156,23,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,VariableCharacteristics,7,0,29,24,259,36,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,MonitoringData,4,0,18,14,160,24,0,0,0.0,2,6
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,CertificateHashDataChain,4,0,19,15,167,25,0,0,0.0,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,AdditionalInfo,3,0,15,12,129,20,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SetVariableData,5,0,21,17,187,27,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,Component,4,0,20,16,174,26,0,0,0.0,12,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ClearMonitoringResult,4,0,19,15,167,25,0,0,0.0,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,CompositeSchedule,6,0,24,18,222,32,0,0,0.0,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SignedMeterValue,5,0,21,16,191,28,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,Variable,3,0,16,13,136,21,0,0,0.0,11,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SalesTariff,5,0,22,18,194,28,0,0,0.0,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,IdTokenInfo,9,0,38,31,342,47,0,0,0.0,4,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,GetVariableResult,7,0,29,23,268,38,0,0,0.0,2,6
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,RelativeTimeInterval,3,0,15,13,125,19,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,NetworkConnectionProfile,9,0,35,26,329,46,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,EventData,14,0,51,40,479,64,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingProfileCriterion,5,0,23,20,197,28,0,0,0.08695652173913043,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,MessageContent,4,0,19,15,167,25,0,0,0.0,4,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,IdToken,4,0,19,15,167,25,0,0,0.0,8,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SetVariableResult,6,0,25,20,225,32,0,0,0.0,2,6
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ReportData,5,0,22,17,198,29,0,0,0.0,2,7
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ClearChargingProfile,4,0,18,17,148,21,0,0,0.1111111111111111,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,Cost,4,0,18,15,156,23,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingSchedulePeriod,5,0,21,18,183,26,0,0,0.0,3,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,CertificateHashData,5,0,21,16,191,28,0,0,0.0,4,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,Firmware,6,0,26,21,232,33,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,MessageInfo,9,0,35,29,317,43,0,0,0.0,3,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,APN,8,0,33,27,297,41,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ACChargingParameters,5,0,21,16,191,28,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingProfile,10,0,37,30,341,46,0,0,0.0,4,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SetMonitoringResult,8,0,31,24,287,40,0,0,0.0,2,6
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,Modem,3,0,17,14,143,22,0,0,0.11764705882352941,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SetMonitoringData,8,0,30,24,276,38,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingSchedule,8,0,31,26,279,38,0,0,0.0,4,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,OCSPRequestData,6,0,24,18,222,32,0,0,0.0,3,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,CustomData,1,0,8,7,60,11,0,0,0.0,183,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ComponentVariable,3,0,16,13,136,21,0,0,0.0,3,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ConsumptionCost,3,0,15,12,129,20,0,0,0.0,2,4
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,SalesTariffEntry,4,0,20,16,174,26,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,ChargingNeeds,5,0,23,19,201,29,0,0,0.0,2,5
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,UnitOfMeasure,3,0,16,14,132,20,0,0,0.125,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,LogParameters,4,0,18,16,152,22,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.model.types,Transaction,6,0,24,22,206,28,0,0,0.0,2,3
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyCustomerInformationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ClearChargingProfileFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,BootNotificationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,CancelReservationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetReportFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ReportChargingProfilesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetVariablesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,UpdateFirmwareFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SecurityEventNotificationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ClearCacheFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,MeterValuesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetMonitoringReportFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SignCertificateFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetVariableMonitoringFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ReserveNowFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetMonitoringBaseFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetChargingProfilesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,CostUpdatedFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,TriggerMessageFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,RequestStopTransactionFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,Get15118EVCertificateFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,FirmwareStatusNotificationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SendLocalListFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ChangeAvailabilityFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetCertificateStatusFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetInstalledCertificateIdsFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetBaseReportFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetNetworkProfileFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyDisplayMessagesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetDisplayMessagesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,TransactionEventFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ClearedChargingLimitFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ClearVariableMonitoringFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,StatusNotificationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetTransactionStatusFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetDisplayMessageFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,LogStatusNotificationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,InstallCertificateFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetChargingProfileFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,RequestStartTransactionFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyChargingLimitFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,PublishFirmwareFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,CertificateSignedFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetCompositeScheduleFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,DataTransferFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetLogFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetVariablesFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,HeartbeatFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,UnpublishFirmwareFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,GetLocalListVersionFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ClearDisplayMessageFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ReservationStatusUpdateFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyEventFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,ResetFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyMonitoringReportFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyReportFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyEVChargingScheduleFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,PublishFirmwareStatusNotificationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,SetMonitoringLevelFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,CustomerInformationFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,NotifyEVChargingNeedsFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,DeleteCertificateFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,AuthorizeFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature,UnlockConnectorFeature,0,0,4,4,14,4,0,0,-1.0,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerAvailabilityEventHandler,0,0,2,0,19,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientAuthorizationFunction,2,0,4,4,30,5,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerDiagnosticsEventHandler,0,0,3,0,26,3,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientFirmwareManagementEventHandler,0,0,3,0,23,3,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerSmartChargingFunction,2,0,7,7,75,12,0,0,0.7142857142857143,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientTariffAndCostFunction,2,0,3,3,21,4,0,0,0.0,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientLocalAuthorizationListManagementFunction,2,0,3,3,25,5,0,0,0.0,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientISO15118CertificateManagementFunction,2,0,5,5,45,7,0,0,0.6,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerISO15118CertificateManagementEventHandler,0,0,2,0,19,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerRemoteControlFunction,1,0,7,7,53,7,0,0,0.8571428571428571,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientReservationFunction,2,0,4,4,35,6,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerLocalAuthorizationListManagementFunction,1,0,5,5,33,5,0,0,0.8,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientDisplayMessageFunction,2,0,4,4,38,7,0,0,0.5,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerAuthorizationEventHandler,0,0,1,0,12,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerProvisioningEventHandler,0,0,3,0,26,3,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientDiagnosticsEventHandler,0,0,7,0,47,7,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerTariffAndCostFunction,1,0,4,4,25,4,0,0,0.75,0,1
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientSmartChargingFunction,2,0,8,8,84,12,0,0,0.75,0,2
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerTransactionsEventHandler,0,0,1,0,12,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ClientTariffAndCostEventHandler,0,0,1,0,11,1,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerFirmwareManagementEventHandler,0,0,2,0,19,2,0,0,-1.0,1,0
Java-OCA-OCPP,eu.chargetime.ocpp.v201.feature.function,ServerAuthorizationFunction,2,0,4,4,29,5,0,0,0.5,0,2
